uuid;data;cor;resultado;tipo;tempo_controle;rating_proprio;rating_adversario;adversario;acuracia_pct;eco_code;abertura;url;mes;mes_str
4f1b5bef-8c71-11ee-b754-87410f01000f;2023-11-26;black;vitoria;rapid;600;575;543;vinayakpjaya;;Petrovs;Petrovs Defense 3.d3 Nc6;https://www.chess.com/game/live/94126749516;2023-11;2023-11
c0f9aa05-8c6f-11ee-b754-87410f01000f;2023-11-26;black;derrota;rapid;600;567;653;Gabarthex;;Kings;Kings Pawn Opening 1...e5;https://www.chess.com/game/live/94126657052;2023-11;2023-11
986c00c1-8c6e-11ee-b754-87410f01000f;2023-11-26;black;vitoria;rapid;600;573;545;Michelbok;91.09;Indian;Indian Game 2.e3 g6;https://www.chess.com/game/live/94126588322;2023-11;2023-11
d3598bca-8c74-11ee-8096-ac3d4501000f;2023-11-26;white;derrota;rapid;600;578;652;Aliyeff26;;Queens;Queens Pawn Opening Horwitz Defense 2.Nc3;https://www.chess.com/game/live/94126956778;2023-11;2023-11
19b9081b-8d84-11ee-8096-ac3d4501000f;2023-11-27;white;vitoria;rapid;600;632;658;LMCoutoh;;Indian;Indian Game Knights Variation East Indian Defense...4.Be2 O O 5.O O d6 6.c4;https://www.chess.com/game/live/94136359238;2023-11;2023-11
5ba58321-8d8e-11ee-b754-87410f01000f;2023-11-27;white;derrota;rapid;600;615;683;SakMaNikuna;59.67;Nimzowitsch;Nimzowitsch Defense 2.Nc3 Nf6 3.d4;https://www.chess.com/game/live/94136715790;2023-11;2023-11
82f2ec36-8d8c-11ee-b754-87410f01000f;2023-11-27;black;derrota;rapid;600;622;577;bawbyfisher;;Queens;Queens Pawn Opening Zukertort Variation 2...e6 3.e3;https://www.chess.com/game/live/94136652240;2023-11;2023-11
10bd8edf-8d8c-11ee-b754-87410f01000f;2023-11-27;white;derrota;rapid;600;631;553;Eyupcanvarol;;Queens;Queens Pawn Opening Mikenas Defense 2.Nf3;https://www.chess.com/game/live/94136637026;2023-11;2023-11
dc94e522-8d8b-11ee-b754-87410f01000f;2023-11-27;white;vitoria;rapid;600;641;559;saraaaayman;;Englund;Englund Gambit;https://www.chess.com/game/live/94136629998;2023-11;2023-11
e7dc1f2f-8d8a-11ee-8096-ac3d4501000f;2023-11-27;black;vitoria;rapid;600;635;669;nooor555;;Kings;Kings Indian Attack 2...e6 3.Bg2;https://www.chess.com/game/live/94136596454;2023-11;2023-11
00243c5f-8d87-11ee-b754-87410f01000f;2023-11-27;black;derrota;rapid;600;633;689;Pathu_rocker;;Caro;Caro Kann Defense 2.d4 d5 3.Nc3;https://www.chess.com/game/live/94136460728;2023-11;2023-11
c06e44ab-8d86-11ee-8096-ac3d4501000f;2023-11-27;white;vitoria;rapid;600;640;633;leeroyand123;;Indian;Indian Game Spielmann Indian Variation...4.Nc3 d6 5.e4 exd5 6.exd5;https://www.chess.com/game/live/94136452070;2023-11;2023-11
56ac0410-8d83-11ee-8096-ac3d4501000f;2023-11-27;black;vitoria;rapid;600;623;667;LMCoutoh;;Kings;Kings Indian Attack 2...e6 3.Bg2;https://www.chess.com/game/live/94136332188;2023-11;2023-11
95cf4a34-8d89-11ee-8096-ac3d4501000f;2023-11-27;white;derrota;rapid;600;626;680;nb00278;;Queens;Queens Gambit Accepted 3.Nf3 Nf6 4.e3 e6 5.Bxc4;https://www.chess.com/game/live/94136550352;2023-11;2023-11
2abc2af3-8d7c-11ee-8096-ac3d4501000f;2023-11-27;white;vitoria;rapid;600;605;654;Cybertooth414;74.87;Queens;Queens Pawn Opening Zukertort Chigorin Variation;https://www.chess.com/game/live/94136066234;2023-11;2023-11
b49c916e-8d6f-11ee-8096-ac3d4501000f;2023-11-27;white;vitoria;rapid;600;571;534;Sopaaaaaaa;;Queens;Queens Gambit Declined Chigorin Defense 3.Nf3;https://www.chess.com/game/live/94135530104;2023-11;2023-11
c257c6c2-8d70-11ee-8096-ac3d4501000f;2023-11-27;white;vitoria;rapid;600;569;464;GregPontepretano;74.2;Queens;Queens Pawn Opening Horwitz Defense 2.Nc3;https://www.chess.com/game/live/94135579684;2023-11;2023-11
67482c84-8d74-11ee-a9e6-8a0fa101000f;2023-11-27;black;vitoria;rapid;600;578;597;CheasPlayer08;;Petrovs;Petrovs Defense Classical Variation;https://www.chess.com/game/live/94135745190;2023-11;2023-11
f027956e-8d75-11ee-8096-ac3d4501000f;2023-11-27;black;derrota;rapid;600;570;575;DolphinPrince;56.9;Italian;Italian Game Knight Attack;https://www.chess.com/game/live/94135812120;2023-11;2023-11
76b17964-8d70-11ee-8096-ac3d4501000f;2023-11-27;black;derrota;rapid;600;563;598;Saidou_DJ2020;;Italian;Italian Game Two Knights Modern Bishops Opening 4...Be7 5.Nc3 d6;https://www.chess.com/game/live/94135565998;2023-11;2023-11
f255ca8e-8d76-11ee-a9e6-8a0fa101000f;2023-11-27;white;vitoria;rapid;600;580;651;Bo0tyclappa69;;Indian;Indian Game Knights Variation 2...e6 3.Nc3 d5;https://www.chess.com/game/live/94135855150;2023-11;2023-11
19935880-8d79-11ee-8096-ac3d4501000f;2023-11-27;black;vitoria;rapid;600;588;582;murat13131986;;Nimzowitsch;Nimzowitsch Defense Kennedy Variation;https://www.chess.com/game/live/94135944654;2023-11;2023-11
d41d23c6-8d7a-11ee-b754-87410f01000f;2023-11-27;white;vitoria;rapid;600;595;558;Zlatizlatkov;;Queens;Queens Pawn Opening;https://www.chess.com/game/live/94136013374;2023-11;2023-11
0b238a2d-8d81-11ee-b754-87410f01000f;2023-11-27;black;vitoria;rapid;600;614;632;yyazuu;;Indian;Indian Game 2.e3 g6;https://www.chess.com/game/live/94136250270;2023-11;2023-11
f9027478-8e41-11ee-a732-deb79001000f;2023-11-28;black;derrota;rapid;600;608;683;Amici9;55.78;French;French Defense Advance Variation 3...c5 4.c3;https://www.chess.com/game/live/94145105346;2023-11;2023-11
58a912c9-8e4f-11ee-9a93-073a6d01000f;2023-11-28;black;vitoria;rapid;600;617;623;rsdnad12;;Van;Van t Kruijs Opening;https://www.chess.com/game/live/94145602582;2023-11;2023-11
dfee7abe-8e50-11ee-9a93-073a6d01000f;2023-11-28;white;derrota;rapid;600;611;703;lorenpadel;;Queens;Queens Gambit;https://www.chess.com/game/live/94145654676;2023-11;2023-11
b3598036-8e57-11ee-a732-deb79001000f;2023-11-28;black;vitoria;rapid;600;618;576;ilymaxcandy;;Caro;Caro Kann Defense;https://www.chess.com/game/live/94145887000;2023-11;2023-11
14458d2a-8e59-11ee-89bc-1532ea01000f;2023-11-28;black;vitoria;rapid;600;626;629;Arture29;;French;French Defense Knight Variation 2...d5 3.e5 c5;https://www.chess.com/game/live/94145934012;2023-11;2023-11
cd95eef5-8e5a-11ee-9a93-073a6d01000f;2023-11-28;black;derrota;rapid;600;617;611;ZomZephyr;;Nimzowitsch;Nimzowitsch Larsen Attack English Variation;https://www.chess.com/game/live/94145992772;2023-11;2023-11
2fa44bfd-8f0c-11ee-85c0-ecbc1701000f;2023-11-29;black;derrota;rapid;600;623;545;Yeetz4;;Scotch;Scotch Game Classical Variation 5.Nxc6;https://www.chess.com/game/live/94154162696;2023-11;2023-11
6cc05f0d-8f0c-11ee-85c0-ecbc1701000f;2023-11-29;white;derrota;rapid;600;616;686;OddViga;;Queens;Queens Pawn Opening Chigorin Variation 2...Nf6 3.Nf3;https://www.chess.com/game/live/94154171886;2023-11;2023-11
745b816c-8f0b-11ee-8729-67554801000f;2023-11-29;white;vitoria;rapid;600;633;643;dre8k;;Queens;Queens Gambit Declined Chigorin Defense 3.e3 e5;https://www.chess.com/game/live/94154134312;2023-11;2023-11
ac7f8570-8f09-11ee-b85f-e8315801000f;2023-11-29;white;vitoria;rapid;600;624;584;23gb;55.7;Queens;Queens Pawn Opening Zukertort Chigorin Variation;https://www.chess.com/game/live/94154063080;2023-11;2023-11
d1913c2c-8f91-11ee-9f3e-6e6d4501000f;2023-11-30;white;derrota;rapid;600;610;706;Mike123322;77.27;Caro;Caro Kann Defense 2.d4 d5 3.Nc3;https://www.chess.com/game/live/94159491716;2023-11;2023-11
5cf5a1cc-8f93-11ee-97cb-370d4c01000f;2023-11-30;white;vitoria;rapid;600;617;559;lowcountrymaster;;Englund;Englund Gambit;https://www.chess.com/game/live/94159583716;2023-11;2023-11
e2696123-8f95-11ee-a3e9-4c3e8201000f;2023-11-30;black;derrota;rapid;600;610;648;Adilet090401;;Caro;Caro Kann Defense;https://www.chess.com/game/live/94159735940;2023-11;2023-11
911ffbe6-8f97-11ee-a3e9-4c3e8201000f;2023-11-30;black;derrota;blitz;180;302;396;santostrauma;;English;English Opening Anglo Indian Kings Indian Defense...5.Nc3 d6 6.O O e5;https://www.chess.com/game/live/94159838282;2023-11;2023-11
4bca31e7-908b-11ee-a446-b940fe01000f;2023-12-01;white;derrota;bullet;60;317;453;cravath2;;Philidor;Philidor Defense Exchange Variation 4.Nxd4;https://www.chess.com/game/live/94170956148;2023-12;2023-12
4b0497f6-9066-11ee-b5a5-d8043d01000f;2023-12-01;white;vitoria;rapid;600;618;602;Arcibal2;73.82;French;French Defense Normal Variation;https://www.chess.com/game/live/94168975556;2023-12;2023-12
b25e2408-9088-11ee-a446-b940fe01000f;2023-12-01;white;vitoria;rapid;600;626;616;h7h9;;Scotch;Scotch Game 3...exd4 4.Nxd4 d6 5.Nc3;https://www.chess.com/game/live/94170831650;2023-12;2023-12
3ef34bdc-908b-11ee-b5a5-d8043d01000f;2023-12-01;black;derrota;bullet;60;429;593;Georgecuba;;Alekhines;Alekhines Defense Two Pawns Attack;https://www.chess.com/game/live/94170953900;2023-12;2023-12
571d2a82-9134-11ee-a446-b940fe01000f;2023-12-02;black;vitoria;rapid;600;633;557;Bleachguzzler25;69.47;Mieses;Mieses Opening;https://www.chess.com/game/live/94177612664;2023-12;2023-12
5541cbf0-9248-11ee-a34d-4ed6dc01000f;2023-12-03;black;vitoria;rapid;600;657;609;CooperJen;;Indian;Indian Game Knights Variation East Indian Defense...4.Bb2 O O 5.e3 d6;https://www.chess.com/game/live/94188769932;2023-12;2023-12
4ee2faf3-9249-11ee-a446-b940fe01000f;2023-12-03;white;vitoria;rapid;600;664;593;indukuridivakar;;Queens;Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4;https://www.chess.com/game/live/94188799004;2023-12;2023-12
a9437e3e-9247-11ee-a3e9-4c3e8201000f;2023-12-03;white;vitoria;rapid;600;650;616;CooperJen;;Queens;Queens Pawn Opening 1...d5 2.e3 Nf6 3.c4;https://www.chess.com/game/live/94188749424;2023-12;2023-12
629c0080-924a-11ee-a446-b940fe01000f;2023-12-03;black;derrota;rapid;600;647;625;orugadeciudad;;Caro;Caro Kann Defense Advance Variation;https://www.chess.com/game/live/94188831058;2023-12;2023-12
6d7b2d35-924d-11ee-a446-b940fe01000f;2023-12-03;white;derrota;rapid;600;637;583;aizyN1;;Queens;Queens Gambit Accepted Old Variation 3...e5 4.Bxc4 Nc6 5.Nf3;https://www.chess.com/game/live/94188922800;2023-12;2023-12
92357a56-9249-11ee-a34d-4ed6dc01000f;2023-12-03;black;derrota;rapid;600;656;665;molfiparis82;;Slav;Slav Defense Modern Line 3...dxc4 4.e3;https://www.chess.com/game/live/94188806980;2023-12;2023-12
ff185d62-9236-11ee-a34d-4ed6dc01000f;2023-12-03;black;vitoria;rapid;600;642;643;CSIStorm;;Caro;Caro Kann Defense Exchange Variation...4.Nf3 Nf6 5.c3 Nc6;https://www.chess.com/game/live/94188244276;2023-12;2023-12
5bdb6667-91fe-11ee-bf0b-3a04fa01000f;2023-12-03;black;derrota;rapid;600;633;704;fediakermi;;Caro;Caro Kann Defense 2.Nc3 d5;https://www.chess.com/game/live/94185746872;2023-12;2023-12
3cf99bdd-9234-11ee-a34d-4ed6dc01000f;2023-12-03;white;vitoria;rapid;600;625;635;Sabdyel;;English;English Opening Anglo Indian Queens Knight Variation 2...e6 3.g3 d5 4.d4;https://www.chess.com/game/live/94188154838;2023-12;2023-12
678caf29-920c-11ee-a446-b940fe01000f;2023-12-03;white;derrota;rapid;600;616;544;chapmann9;;Queens;Queens Gambit Accepted Old Variation...4.Bxc4 exd4 5.exd4 Nf6 6.Nf3;https://www.chess.com/game/live/94186456362;2023-12;2023-12
583f3dca-9207-11ee-a3e9-4c3e8201000f;2023-12-03;white;derrota;rapid;600;626;684;MirkoAggio;;Queens;Queens Gambit Declined Queens Knight Variation 3...Nf6 4.e3;https://www.chess.com/game/live/94186206816;2023-12;2023-12
6acfd8d6-91f7-11ee-bf0b-3a04fa01000f;2023-12-03;black;vitoria;rapid;600;640;580;MolaFra;78.43;Caro;Caro Kann Defense Accelerated Panov Attack 2...d5 3.exd5 cxd5;https://www.chess.com/game/live/94185396758;2023-12;2023-12
40e3d8fe-9235-11ee-a446-b940fe01000f;2023-12-03;black;vitoria;rapid;600;634;650;JohnnyCarcass;;Caro;Caro Kann Defense Advance Variation;https://www.chess.com/game/live/94188188094;2023-12;2023-12
5359f264-92ba-11ee-9a37-50ec3501000f;2023-12-04;white;derrota;rapid;600;629;629;TOM123122;;Queens;Queens Gambit Declined Chigorin Defense 3.Nf3;https://www.chess.com/game/live/94192986826;2023-12;2023-12
b6598b99-9381-11ee-b59b-d9420301000f;2023-12-05;black;derrota;rapid;600;621;616;Megatrope;;Caro;Caro Kann Defense 2.Nf3 d5 3.d3;https://www.chess.com/game/live/94201022920;2023-12;2023-12
7fd61a21-93b7-11ee-9a37-50ec3501000f;2023-12-05;black;derrota;rapid;600;613;638;EduardoG4M3RS;40.94;Caro;Caro Kann Defense Exchange Variation 3...cxd5;https://www.chess.com/game/live/94204048864;2023-12;2023-12
c24b5172-93ba-11ee-8065-9867c401000f;2023-12-05;white;vitoria;rapid;600;620;546;yassrr123;;French;French Defense Kings Indian Attack;https://www.chess.com/game/live/94204196302;2023-12;2023-12
969183e4-93d5-11ee-9a37-50ec3501000f;2023-12-05;black;derrota;rapid;600;612;624;Paraby;64.36;Caro;Caro Kann Defense;https://www.chess.com/game/live/94205199854;2023-12;2023-12
b50a8b25-9477-11ee-8065-9867c401000f;2023-12-06;black;vitoria;rapid;600;611;557;TheQuas;;Caro;Caro Kann Defense 2.Nc3 d5;https://www.chess.com/game/live/94212481712;2023-12;2023-12
71501742-9476-11ee-8065-9867c401000f;2023-12-06;white;derrota;rapid;600;604;610;isadoradce2;49.81;Englund;Englund Gambit 2.dxe5;https://www.chess.com/game/live/94212418078;2023-12;2023-12
eef33f49-9474-11ee-92f5-6cfe544c0428;2023-12-06;white;vitoria;blitz;180+2;333;306;thelegendof28;;Queens;Queens Pawn Opening Horwitz Defense 2.c4;https://www.chess.com/game/live/95632883527;2023-12;2023-12
6784cc85-9551-11ee-8065-9867c401000f;2023-12-07;black;vitoria;rapid;600;620;661;Abdulla_Hassan;63.53;Three;Three Knights Opening 3...d6 4.d4;https://www.chess.com/game/live/95697695960;2023-12;2023-12
0b70d06d-9557-11ee-8065-9867c401000f;2023-12-07;white;derrota;rapid;600;614;694;MinasT123;79.87;Old;Old Indian Defense;https://www.chess.com/game/live/95697920664;2023-12;2023-12
02842e58-9560-11ee-9a37-50ec3501000f;2023-12-07;white;derrota;rapid;600;605;592;minichimpp;;Queens;Queens Gambit Declined Chigorin Tartakower Gambit;https://www.chess.com/game/live/95698244536;2023-12;2023-12
c7248631-9561-11ee-b59b-d9420301000f;2023-12-07;white;derrota;rapid;600;597;641;ahmedelewa76;61.03;Englund;Englund Gambit 2.dxe5;https://www.chess.com/game/live/95698304156;2023-12;2023-12
4dad50c0-962e-11ee-8065-9867c401000f;2023-12-08;white;derrota;rapid;600;606;702;marblehead91;;Queens;Queens Pawn Opening Zukertort Variation;https://www.chess.com/game/live/95707348284;2023-12;2023-12
4ddcecd5-9623-11ee-8065-9867c401000f;2023-12-08;white;derrota;rapid;600;612;532;fatihiri;;Queens;Queens Gambit Declined 3.e3 Nf6;https://www.chess.com/game/live/95706967102;2023-12;2023-12
20aa4cb6-9622-11ee-a629-9e12ea01000f;2023-12-08;black;vitoria;rapid;600;622;549;nia_1199185;;Petrovs;Petrovs Defense 3.d3 Nc6;https://www.chess.com/game/live/95706923100;2023-12;2023-12
351a09a8-9621-11ee-9a37-50ec3501000f;2023-12-08;black;vitoria;rapid;600;615;660;oLemaoX;;English;English Opening Kings English Variation 2.e3 Nf6 3.Nc3;https://www.chess.com/game/live/95706888638;2023-12;2023-12
e04bca5d-961f-11ee-b59b-d9420301000f;2023-12-08;white;vitoria;rapid;600;606;633;tapioli;;Englund;Englund Gambit 2.dxe5;https://www.chess.com/game/live/95706838268;2023-12;2023-12
e4b12862-961c-11ee-b59b-d9420301000f;2023-12-08;white;derrota;rapid;600;597;683;Sprecand;;Ruy;Ruy Lopez Opening Morphy Defense Columbus Variation 4...Nf6;https://www.chess.com/game/live/95706721690;2023-12;2023-12
0c90a2a8-961c-11ee-8065-9867c401000f;2023-12-08;white;vitoria;rapid;600;595;564;maximodecimomerido;;Kings;Kings Pawn Opening Kings Knight Variation;https://www.chess.com/game/live/95706687248;2023-12;2023-12
6ea14f1c-961c-11ee-8065-9867c401000f;2023-12-08;black;vitoria;rapid;600;603;601;entropypalooza;;Nimzowitsch;Nimzowitsch Defense Kennedy Variation 3.dxe5 Nxe5;https://www.chess.com/game/live/95706702784;2023-12;2023-12
e4ceacdc-961a-11ee-9a37-50ec3501000f;2023-12-08;black;derrota;rapid;600;580;556;Letsygo;;Nimzowitsch;Nimzowitsch Defense Kennedy Linksspringer Variation;https://www.chess.com/game/live/95706639922;2023-12;2023-12
c491f835-9604-11ee-a629-9e12ea01000f;2023-12-08;black;derrota;rapid;600;589;553;id_jesuss;;Indian;Indian Game East Indian London System 3...Bg7 4.e3 O O;https://www.chess.com/game/live/95705604406;2023-12;2023-12
0b1b711c-9603-11ee-8065-9867c401000f;2023-12-08;black;vitoria;rapid;600;598;595;Frenzy2024;;Caro;Caro Kann Defense 2.d4 d5;https://www.chess.com/game/live/95705514376;2023-12;2023-12
90f0393a-9601-11ee-a629-9e12ea01000f;2023-12-08;white;vitoria;rapid;600;590;622;helles33;;Queens;Queens Pawn Opening Keres Defense 3.Bd2 a5;https://www.chess.com/game/live/95705436408;2023-12;2023-12
d2ac7c4c-95e6-11ee-a3fb-0d108301000f;2023-12-08;black;derrota;rapid;600;581;669;Zenchie;;Owens;Owens Defense;https://www.chess.com/game/live/95703898956;2023-12;2023-12
a62a2a05-95e3-11ee-9a37-50ec3501000f;2023-12-08;black;derrota;rapid;600;587;526;starknight291;47.01;Caro;Caro Kann Defense;https://www.chess.com/game/live/95703708642;2023-12;2023-12
336b7e89-961b-11ee-a629-9e12ea01000f;2023-12-08;white;vitoria;rapid;600;587;524;CarlosW75;;Queens;Queens Pawn Opening 1...d5 2.e3 Nf6 3.c4;https://www.chess.com/game/live/95706652686;2023-12;2023-12
0a27145d-96c9-11ee-8065-9867c401000f;2023-12-09;black;derrota;rapid;600;597;578;manishvermagrd;72.13;Reti;Reti Opening Queenside Fianchetto Variation 2.e4 Bb7 3.Nc3;https://www.chess.com/game/live/95713984472;2023-12;2023-12
36a56ce5-979b-11ee-bb7a-d4265d01000f;2023-12-10;black;derrota;rapid;600;608;667;heehoon9;;Alapin;Alapin Sicilian Defense 2...e5 3.Nf3 Nc6;https://www.chess.com/game/live/95723093016;2023-12;2023-12
61075444-9797-11ee-8065-9867c401000f;2023-12-10;black;vitoria;rapid;600;615;684;kkracher2;;Three;Three Knights Opening;https://www.chess.com/game/live/95722901196;2023-12;2023-12
6806aa05-97a1-11ee-8065-9867c401000f;2023-12-10;white;derrota;rapid;600;602;703;Eencorn;;Slav;Slav Defense Modern Line;https://www.chess.com/game/live/95723393752;2023-12;2023-12
63c5ab02-9784-11ee-8065-9867c401000f;2023-12-10;black;vitoria;rapid;600;596;624;Aripsugandah;79.68;Indian;Indian Game 2.e3 g6;https://www.chess.com/game/live/95721881504;2023-12;2023-12
81a4029c-976e-11ee-8065-9867c401000f;2023-12-10;white;derrota;rapid;600;587;515;playmagnus42;;Queens;Queens Gambit Declined Chigorin Defense 3.e3;https://www.chess.com/game/live/95720667138;2023-12;2023-12
c6b47e29-9796-11ee-8065-9867c401000f;2023-12-10;white;vitoria;rapid;600;605;641;EsraYlmz01;;Queens;Queens Gambit Declined 3.e3;https://www.chess.com/game/live/95722870682;2023-12;2023-12
a8439a56-9837-11ee-8065-9867c401000f;2023-12-11;black;derrota;rapid;600;593;548;canders12;75.24;Four;Four Knights Game Italian Variation;https://www.chess.com/game/live/95729291690;2023-12;2023-12
3326d7c8-98ff-11ee-8ddf-8cb01a01000f;2023-12-12;white;derrota;rapid;600;585;627;Mr_Wild_01;;Englund;Englund Gambit;https://www.chess.com/game/live/95738252086;2023-12;2023-12
a3d3a451-9900-11ee-a0d9-00ed8601000f;2023-12-12;white;derrota;rapid;600;575;527;umidi7;49.31;Englund;Englund Gambit 2.dxe5;https://www.chess.com/game/live/95738335758;2023-12;2023-12
229c1ec1-9ae1-11ee-8ddf-8cb01a01000f;2023-12-14;black;vitoria;rapid;600;581;492;mistik1327;85.11;Kings;Kings Indian Defense;https://www.chess.com/game/live/95759200882;2023-12;2023-12
bccdbbb5-9ae2-11ee-a2be-63d9b901000f;2023-12-14;white;vitoria;rapid;600;590;636;Fillipe000;;Slav;Slav Defense Modern Quiet Variation;https://www.chess.com/game/live/95759241322;2023-12;2023-12
188905eb-9ae7-11ee-a2a9-fa080e01000f;2023-12-14;black;vitoria;rapid;600;598;584;Quinntavius27;;Caro;Caro Kann Defense Classical Variation;https://www.chess.com/game/live/95759347214;2023-12;2023-12
ad198241-9c79-11ee-ac21-6cfe544c0428;2023-12-16;white;vitoria;rapid;600;711;689;juanmaturana9;;Queens;Queens Pawn Opening Horwitz Defense 2.c4;https://www.chess.com/game/live/96514665173;2023-12;2023-12
438c6aa4-9c70-11ee-a2a9-fa080e01000f;2023-12-16;white;vitoria;rapid;600;674;640;ScalopeLomo;77.11;Queens;Queens Gambit Declined Chigorin Defense 3.e3 e5;https://www.chess.com/game/live/95771683180;2023-12;2023-12
129407d7-9c72-11ee-a2a9-fa080e01000f;2023-12-16;black;vitoria;rapid;600;681;634;w_louzada;;Kings;Kings Indian Defense Normal Variation 4.e4 d6;https://www.chess.com/game/live/95771729920;2023-12;2023-12
fe88956d-9c73-11ee-a2be-63d9b901000f;2023-12-16;white;vitoria;rapid;600;689;688;amwes;;Queens;Queens Pawn Opening St George Defense 2.c4;https://www.chess.com/game/live/95771779078;2023-12;2023-12
441d950d-9c75-11ee-a2a9-fa080e01000f;2023-12-16;black;vitoria;rapid;600;696;607;CopiluldeAur;;Caro;Caro Kann Defense;https://www.chess.com/game/live/95771811392;2023-12;2023-12
4a961da9-9c76-11ee-a2a9-fa080e01000f;2023-12-16;white;vitoria;rapid;600;703;633;TheParmesan;;Queens;Queens Gambit Accepted Old Variation;https://www.chess.com/game/live/95771837460;2023-12;2023-12
3589125e-9c7b-11ee-ac21-6cfe544c0428;2023-12-16;white;vitoria;rapid;600;719;699;rohittayade;;Englund;Englund Gambit;https://www.chess.com/game/live/96515275703;2023-12;2023-12
